WorkDate,day_of_week,CNA_contract_hours
2024-03-10,Sunday,0.0
2024-03-11,Monday,0.0
2024-03-12,Tuesday,0.0
2024-03-13,Wednesday,0.0
2024-03-14,Thursday,0.0
2024-03-15,Friday,0.0
2024-03-16,Saturday,0.0
2024-03-17,Sunday,0.0
2024-03-18,Monday,0.0
2024-03-19,Tuesday,0.0
2024-03-20,Wednesday,0.0
2024-03-21,Thursday,0.0
2024-03-22,Friday,0.0
2024-03-23,Saturday,0.0
2024-03-24,Sunday,0.0
2024-03-25,Monday,0.0
2024-03-26,Tuesday,0.0
2024-03-27,Wednesday,0.0
2024-03-28,Thursday,0.0
2024-03-29,Friday,0.0
2024-03-30,Saturday,0.0
2024-03-31,Sunday,0.0
2024-01-01,Monday,140.93
2024-01-02,Tuesday,218.21
2024-01-03,Wednesday,208.52
2024-01-04,Thursday,243.84
2024-01-05,Friday,230.74
2024-01-06,Saturday,167.05
2024-01-07,Sunday,114.96
2024-01-08,Monday,257.61
2024-01-09,Tuesday,267.63
2024-01-10,Wednesday,263.84
2024-01-11,Thursday,285.55
2024-01-12,Friday,245.83
2024-01-13,Saturday,165.82
2024-01-14,Sunday,134.03
2024-01-15,Monday,188.35
2024-01-16,Tuesday,306.11
2024-01-17,Wednesday,267.76
2024-01-18,Thursday,257.19
2024-01-19,Friday,241.2
2024-01-20,Saturday,150.07
2024-01-21,Sunday,83.07
2024-01-22,Monday,238.65
2024-01-23,Tuesday,275.59
2024-01-24,Wednesday,257.7
2024-01-25,Thursday,264.57
2024-01-26,Friday,270.64
2024-01-27,Saturday,191.9
2024-01-28,Sunday,168.67
2024-01-29,Monday,172.43
2024-01-30,Tuesday,320.89
2024-01-31,Wednesday,280.05
2024-02-01,Thursday,266.1
2024-02-02,Friday,272.11
2024-02-03,Saturday,160.86
2024-02-04,Sunday,117.15
2024-02-05,Monday,258.58
2024-02-06,Tuesday,368.72
2024-02-07,Wednesday,285.04
2024-02-08,Thursday,270.81
2024-02-09,Friday,255.99
2024-02-10,Saturday,250.76
2024-02-11,Sunday,147.03
2024-02-12,Monday,203.49
2024-02-13,Tuesday,233.42
2024-02-14,Wednesday,247.3
2024-02-15,Thursday,235.27
2024-02-16,Friday,256.58
2024-02-17,Saturday,166.11
2024-02-18,Sunday,103.32
2024-02-19,Monday,149.15
2024-02-20,Tuesday,233.33
2024-02-21,Wednesday,290.37
2024-02-22,Thursday,252.69
2024-02-23,Friday,260.25
2024-02-24,Saturday,219.86
2024-02-25,Sunday,92.9
2024-02-26,Monday,184.0
2024-02-27,Tuesday,288.81
2024-02-28,Wednesday,209.59
2024-02-29,Thursday,286.2
2024-03-01,Friday,236.6
2024-03-02,Saturday,191.05
2024-03-03,Sunday,131.52
2024-03-04,Monday,207.58
2024-03-05,Tuesday,226.14
2024-03-06,Wednesday,199.41
2024-03-07,Thursday,272.8
2024-03-08,Friday,234.72
2024-03-09,Saturday,189.82
2024-03-10,Sunday,161.52
2024-03-11,Monday,167.36
2024-03-12,Tuesday,289.79
2024-03-13,Wednesday,276.12
2024-03-14,Thursday,241.21
2024-03-15,Friday,299.43
2024-03-16,Saturday,174.38
2024-03-17,Sunday,96.1
2024-03-18,Monday,207.54
2024-03-19,Tuesday,269.79
2024-03-20,Wednesday,265.13
2024-03-21,Thursday,288.23
2024-03-22,Friday,277.81
2024-03-23,Saturday,202.5
2024-03-24,Sunday,146.87
2024-03-25,Monday,196.2
2024-03-26,Tuesday,206.07
2024-03-27,Wednesday,175.66
2024-03-28,Thursday,200.34
2024-03-29,Friday,213.47
2024-03-30,Saturday,175.11
2024-03-31,Sunday,122.75
2024-01-01,Monday,0.0
2024-01-02,Tuesday,0.0
2024-01-03,Wednesday,0.0
2024-01-04,Thursday,0.0
2024-01-05,Friday,0.0
2024-01-06,Saturday,0.0
2024-01-07,Sunday,0.0
2024-01-08,Monday,0.0
2024-01-09,Tuesday,0.0
2024-01-10,Wednesday,0.0
2024-01-11,Thursday,0.0
2024-01-12,Friday,0.0
2024-01-13,Saturday,0.0
2024-01-14,Sunday,0.0
2024-01-15,Monday,0.0
2024-01-16,Tuesday,0.0
2024-01-17,Wednesday,0.0
2024-01-18,Thursday,0.0
2024-01-19,Friday,0.0
2024-01-20,Saturday,0.0
2024-01-21,Sunday,0.0
2024-01-22,Monday,0.0
2024-01-23,Tuesday,0.0
2024-01-24,Wednesday,0.0
2024-01-25,Thursday,0.0
2024-01-26,Friday,0.0
2024-01-27,Saturday,0.0
2024-01-28,Sunday,0.0
2024-01-29,Monday,0.0
2024-01-30,Tuesday,0.0
2024-01-31,Wednesday,0.0
2024-02-01,Thursday,0.0
2024-02-02,Friday,0.0
2024-02-03,Saturday,0.0
2024-02-04,Sunday,0.0
2024-02-05,Monday,0.0
2024-02-06,Tuesday,0.0
2024-02-07,Wednesday,0.0
2024-02-08,Thursday,0.0
2024-02-09,Friday,0.0
2024-02-10,Saturday,0.0
2024-02-11,Sunday,0.0
2024-02-12,Monday,0.0
2024-02-13,Tuesday,0.0
2024-02-14,Wednesday,0.0
2024-02-15,Thursday,0.0
2024-02-16,Friday,0.0
2024-02-17,Saturday,0.0
2024-02-18,Sunday,0.0
2024-02-19,Monday,0.0
2024-02-20,Tuesday,0.0
2024-02-21,Wednesday,0.0
2024-02-22,Thursday,0.0
2024-02-23,Friday,0.0
2024-02-24,Saturday,0.0
2024-02-25,Sunday,0.0
2024-02-26,Monday,0.0
2024-02-27,Tuesday,0.0
2024-02-28,Wednesday,0.0
2024-02-29,Thursday,0.0
2024-03-01,Friday,0.0
2024-03-02,Saturday,0.0
2024-03-03,Sunday,0.0
2024-03-04,Monday,0.0
2024-03-05,Tuesday,0.0
2024-03-06,Wednesday,0.0
2024-03-07,Thursday,0.0
2024-03-08,Friday,0.0
2024-03-09,Saturday,0.0
2024-03-10,Sunday,0.0
2024-03-11,Monday,0.0
2024-03-12,Tuesday,0.0
2024-03-13,Wednesday,0.0
2024-03-14,Thursday,0.0
2024-03-15,Friday,0.0
2024-03-16,Saturday,0.0
2024-03-17,Sunday,0.0
2024-03-18,Monday,0.0
2024-03-19,Tuesday,0.0
2024-03-20,Wednesday,0.0
2024-03-21,Thursday,0.0
2024-03-22,Friday,0.0
2024-03-23,Saturday,0.0
2024-03-24,Sunday,0.0
2024-03-25,Monday,0.0
2024-03-26,Tuesday,0.0
2024-03-27,Wednesday,0.0
2024-03-28,Thursday,0.0
2024-03-29,Friday,0.0
2024-03-30,Saturday,0.0
2024-03-31,Sunday,0.0
2024-01-01,Monday,57.0
2024-01-02,Tuesday,75.75
2024-01-03,Wednesday,119.0
2024-01-04,Thursday,123.25
2024-01-05,Friday,108.5
2024-01-06,Saturday,65.5
2024-01-07,Sunday,35.75
2024-01-08,Monday,72.5
2024-01-09,Tuesday,92.75
2024-01-10,Wednesday,78.5
2024-01-11,Thursday,108.25
2024-01-12,Friday,72.25
2024-01-13,Saturday,107.75
2024-01-14,Sunday,43.0
2024-01-15,Monday,87.5
2024-01-16,Tuesday,68.25
2024-01-17,Wednesday,62.25
2024-01-18,Thursday,91.0
2024-01-19,Friday,87.75
2024-01-20,Saturday,43.5
2024-01-21,Sunday,36.25
2024-01-22,Monday,64.0
2024-01-23,Tuesday,70.0
2024-01-24,Wednesday,47.5
2024-01-25,Thursday,91.75
2024-01-26,Friday,58.0
2024-01-27,Saturday,87.25
2024-01-28,Sunday,63.75
2024-01-29,Monday,43.5
2024-01-30,Tuesday,90.0
2024-01-31,Wednesday,47.25
2024-02-01,Thursday,69.25
2024-02-02,Friday,43.5
2024-02-03,Saturday,36.25
2024-02-04,Sunday,7.25
2024-02-05,Monday,54.75
2024-02-06,Tuesday,74.75
2024-02-07,Wednesday,21.75
2024-02-08,Thursday,100.5
2024-02-09,Friday,62.5
2024-02-10,Saturday,58.0
2024-02-11,Sunday,72.0
2024-02-12,Monday,72.5
2024-02-13,Tuesday,71.5
2024-02-14,Wednesday,44.25
2024-02-15,Thursday,64.75
2024-02-16,Friday,79.25
2024-02-17,Saturday,29.0
2024-02-18,Sunday,22.75
2024-02-19,Monday,71.75
2024-02-20,Tuesday,50.5
2024-02-21,Wednesday,43.25
2024-02-22,Thursday,100.5
2024-02-23,Friday,69.5
2024-02-24,Saturday,50.25
2024-02-25,Sunday,72.5
2024-02-26,Monday,64.75
2024-02-27,Tuesday,84.5
2024-02-28,Wednesday,54.5
2024-02-29,Thursday,74.9
2024-03-01,Friday,29.0
2024-03-02,Saturday,14.5
2024-03-03,Sunday,7.25
2024-03-04,Monday,13.5
2024-03-05,Tuesday,21.75
2024-03-06,Wednesday,21.75
2024-03-07,Thursday,28.0
2024-03-08,Friday,21.58
2024-03-09,Saturday,7.25
2024-03-10,Sunday,0.0
2024-03-11,Monday,21.5
2024-03-12,Tuesday,40.75
2024-03-13,Wednesday,29.0
2024-03-14,Thursday,21.0
2024-03-15,Friday,21.5
2024-03-16,Saturday,14.5
2024-03-17,Sunday,7.25
2024-03-18,Monday,14.5
2024-03-19,Tuesday,21.0
2024-03-20,Wednesday,7.25
2024-03-21,Thursday,13.5
2024-03-22,Friday,14.75
2024-03-23,Saturday,21.75
2024-03-24,Sunday,0.0
2024-03-25,Monday,14.5
2024-03-26,Tuesday,14.5
2024-03-27,Wednesday,6.4
2024-03-28,Thursday,7.25
2024-03-29,Friday,14.5
2024-03-30,Saturday,29.0
2024-03-31,Sunday,7.25
2024-01-01,Monday,0.0
2024-01-02,Tuesday,0.0
2024-01-03,Wednesday,0.0
2024-01-04,Thursday,0.0
2024-01-05,Friday,0.0
2024-01-06,Saturday,0.0
2024-01-07,Sunday,0.0
2024-01-08,Monday,0.0
2024-01-09,Tuesday,0.0
2024-01-10,Wednesday,0.0
2024-01-11,Thursday,0.0
2024-01-12,Friday,0.0
2024-01-13,Saturday,0.0
2024-01-14,Sunday,0.0
2024-01-15,Monday,0.0
2024-01-16,Tuesday,0.0
2024-01-17,Wednesday,0.0
2024-01-18,Thursday,0.0
2024-01-19,Friday,0.0
2024-01-20,Saturday,0.0
2024-01-21,Sunday,0.0
2024-01-22,Monday,0.0
2024-01-23,Tuesday,0.0
2024-01-24,Wednesday,0.0
2024-01-25,Thursday,0.0
2024-01-26,Friday,0.0
2024-01-27,Saturday,0.0
2024-01-28,Sunday,0.0
2024-01-29,Monday,0.0
2024-01-30,Tuesday,0.0
2024-01-31,Wednesday,0.0
2024-02-01,Thursday,0.0
2024-02-02,Friday,0.0
2024-02-03,Saturday,0.0
2024-02-04,Sunday,0.0
2024-02-05,Monday,0.0
2024-02-06,Tuesday,0.0
2024-02-07,Wednesday,0.0
2024-02-08,Thursday,0.0
2024-02-09,Friday,0.0
2024-02-10,Saturday,0.0
2024-02-11,Sunday,0.0
2024-02-12,Monday,0.0
2024-02-13,Tuesday,0.0
2024-02-14,Wednesday,0.0
2024-02-15,Thursday,0.0
2024-02-16,Friday,0.0
2024-02-17,Saturday,0.0
2024-02-18,Sunday,0.0
2024-02-19,Monday,0.0
2024-02-20,Tuesday,0.0
2024-02-21,Wednesday,0.0
2024-02-22,Thursday,0.0
2024-02-23,Friday,0.0
2024-02-24,Saturday,0.0
2024-02-25,Sunday,0.0
2024-02-26,Monday,0.0
2024-02-27,Tuesday,0.0
2024-02-28,Wednesday,0.0
2024-02-29,Thursday,0.0
2024-03-01,Friday,0.0
2024-03-02,Saturday,0.0
2024-03-03,Sunday,0.0
2024-03-04,Monday,0.0
2024-03-05,Tuesday,0.0
2024-03-06,Wednesday,0.0
2024-03-07,Thursday,0.0
2024-03-08,Friday,0.0
2024-03-09,Saturday,0.0
2024-03-10,Sunday,0.0
2024-03-11,Monday,0.0
2024-03-12,Tuesday,0.0
2024-03-13,Wednesday,0.0
2024-03-14,Thursday,0.0
2024-03-15,Friday,0.0
2024-03-16,Saturday,0.0
2024-03-17,Sunday,0.0
2024-03-18,Monday,0.0
2024-03-19,Tuesday,0.0
2024-03-20,Wednesday,0.0
2024-03-21,Thursday,0.0
2024-03-22,Friday,0.0
2024-03-23,Saturday,0.0
2024-03-24,Sunday,0.0
2024-03-25,Monday,0.0
2024-03-26,Tuesday,0.0
2024-03-27,Wednesday,0.0
2024-03-28,Thursday,0.0
2024-03-29,Friday,0.0
2024-03-30,Saturday,0.0
2024-03-31,Sunday,0.0
2024-01-01,Monday,0.0
2024-01-02,Tuesday,0.0
2024-01-03,Wednesday,0.0
2024-01-04,Thursday,0.0
2024-01-05,Friday,0.0
2024-01-06,Saturday,0.0
2024-01-07,Sunday,0.0
2024-01-08,Monday,0.0
2024-01-09,Tuesday,0.0
2024-01-10,Wednesday,0.0
2024-01-11,Thursday,0.0
2024-01-12,Friday,0.0
2024-01-13,Saturday,0.0
2024-01-14,Sunday,0.0
2024-01-15,Monday,0.0
2024-01-16,Tuesday,0.0
2024-01-17,Wednesday,0.0
2024-01-18,Thursday,0.0
2024-01-19,Friday,0.0
2024-01-20,Saturday,0.0
2024-01-21,Sunday,0.0
2024-01-22,Monday,0.0
2024-01-23,Tuesday,0.0
2024-01-24,Wednesday,0.0
2024-01-25,Thursday,0.0
2024-01-26,Friday,0.0
2024-01-27,Saturday,0.0
2024-01-28,Sunday,0.0
2024-01-29,Monday,0.0
2024-01-30,Tuesday,0.0
2024-01-31,Wednesday,0.0
2024-02-01,Thursday,0.0
2024-02-02,Friday,0.0
2024-02-03,Saturday,0.0
2024-02-04,Sunday,0.0
2024-02-05,Monday,0.0
2024-02-06,Tuesday,0.0
2024-02-07,Wednesday,0.0
2024-02-08,Thursday,0.0
2024-02-09,Friday,0.0
2024-02-10,Saturday,0.0
2024-02-11,Sunday,0.0
2024-02-12,Monday,0.0
2024-02-13,Tuesday,0.0
2024-02-14,Wednesday,0.0
2024-02-15,Thursday,0.0
2024-02-16,Friday,0.0
2024-02-17,Saturday,0.0
2024-02-18,Sunday,0.0
2024-02-19,Monday,0.0
2024-02-20,Tuesday,0.0
2024-02-21,Wednesday,0.0
2024-02-22,Thursday,0.0
2024-02-23,Friday,0.0
2024-02-24,Saturday,0.0
2024-02-25,Sunday,0.0
2024-02-26,Monday,0.0
2024-02-27,Tuesday,0.0
2024-02-28,Wednesday,0.0
2024-02-29,Thursday,0.0
2024-03-01,Friday,0.0
2024-03-02,Saturday,0.0
2024-03-03,Sunday,0.0
2024-03-04,Monday,0.0
2024-03-05,Tuesday,0.0
2024-03-06,Wednesday,0.0
2024-03-07,Thursday,0.0
2024-03-08,Friday,0.0
2024-03-09,Saturday,0.0
2024-03-10,Sunday,0.0
2024-03-11,Monday,0.0
2024-03-12,Tuesday,0.0
2024-03-13,Wednesday,0.0
2024-03-14,Thursday,0.0
2024-03-15,Friday,0.0
2024-03-16,Saturday,0.0
2024-03-17,Sunday,0.0
2024-03-18,Monday,0.0
2024-03-19,Tuesday,0.0
2024-03-20,Wednesday,0.0
2024-03-21,Thursday,0.0
2024-03-22,Friday,0.0
2024-03-23,Saturday,0.0
2024-03-24,Sunday,0.0
2024-03-25,Monday,0.0
2024-03-26,Tuesday,0.0
2024-03-27,Wednesday,0.0
2024-03-28,Thursday,0.0
2024-03-29,Friday,0.0
2024-03-30,Saturday,0.0
2024-03-31,Sunday,0.0
2024-01-01,Monday,7.64
2024-01-02,Tuesday,15.3
2024-01-03,Wednesday,15.44
2024-01-04,Thursday,6.78
2024-01-05,Friday,7.5
2024-01-06,Saturday,7.58
2024-01-07,Sunday,1.1
2024-01-08,Monday,7.62
2024-01-09,Tuesday,8.08
2024-01-10,Wednesday,15.52
2024-01-11,Thursday,7.77
2024-01-12,Friday,10.5
2024-01-13,Saturday,11.58
2024-01-14,Sunday,4.13
2024-01-15,Monday,7.7
2024-01-16,Tuesday,7.73
2024-01-17,Wednesday,7.87
2024-01-18,Thursday,5.85
2024-01-19,Friday,0.0
2024-01-20,Saturday,0.0
2024-01-21,Sunday,1.17
2024-01-22,Monday,7.68
2024-01-23,Tuesday,7.63
2024-01-24,Wednesday,7.93
2024-01-25,Thursday,7.88
2024-01-26,Friday,6.75
2024-01-27,Saturday,0.0
2024-01-28,Sunday,0.0
2024-01-29,Monday,1.13
2024-01-30,Tuesday,7.92
2024-01-31,Wednesday,7.95
2024-02-01,Thursday,7.22
2024-02-02,Friday,0.0
2024-02-03,Saturday,0.0
2024-02-04,Sunday,0.0
2024-02-05,Monday,0.0
2024-02-06,Tuesday,5.65
2024-02-07,Wednesday,1.12
2024-02-08,Thursday,6.58
2024-02-09,Friday,0.0
2024-02-10,Saturday,0.0
2024-02-11,Sunday,0.0
2024-02-12,Monday,0.0
2024-02-13,Tuesday,0.0
2024-02-14,Wednesday,0.0
2024-02-15,Thursday,0.0
2024-02-16,Friday,0.0
2024-02-17,Saturday,0.0
2024-02-18,Sunday,0.0
2024-02-19,Monday,0.0
2024-02-20,Tuesday,0.0
2024-02-21,Wednesday,0.0
2024-02-22,Thursday,0.0
2024-02-23,Friday,0.0
2024-02-24,Saturday,0.0
2024-02-25,Sunday,0.0
2024-02-26,Monday,0.0
2024-02-27,Tuesday,0.0
2024-02-28,Wednesday,0.0
2024-02-29,Thursday,0.0
2024-03-01,Friday,0.0
2024-03-02,Saturday,0.0
2024-03-03,Sunday,0.0
2024-03-04,Monday,0.0
2024-03-05,Tuesday,0.0
2024-03-06,Wednesday,0.0
2024-03-07,Thursday,0.0
2024-03-08,Friday,0.0
2024-03-09,Saturday,0.0
2024-03-10,Sunday,0.0
2024-03-11,Monday,0.0
2024-03-12,Tuesday,0.0
2024-03-13,Wednesday,0.0
2024-03-14,Thursday,0.0
2024-03-15,Friday,0.0
2024-03-16,Saturday,0.0
2024-03-17,Sunday,0.0
2024-03-18,Monday,0.0
2024-03-19,Tuesday,0.0
2024-03-20,Wednesday,0.0
2024-03-21,Thursday,0.0
2024-03-22,Friday,0.0
2024-03-23,Saturday,0.0
2024-03-24,Sunday,0.0
2024-03-25,Monday,0.0
2024-03-26,Tuesday,0.0
2024-03-27,Wednesday,0.0
2024-03-28,Thursday,0.0
2024-03-29,Friday,0.0
2024-03-30,Saturday,0.0
2024-03-31,Sunday,0.0
2024-01-01,Monday,15.0
2024-01-02,Tuesday,23.0
2024-01-03,Wednesday,30.25
2024-01-04,Thursday,44.75
2024-01-05,Friday,15.25
2024-01-06,Saturday,0.0
2024-01-07,Sunday,11.25
2024-01-08,Monday,33.0
2024-01-09,Tuesday,22.5
2024-01-10,Wednesday,34.0
2024-01-11,Thursday,23.0
2024-01-12,Friday,19.75
2024-01-13,Saturday,12.5
2024-01-14,Sunday,0.0
2024-01-15,Monday,15.25
2024-01-16,Tuesday,26.0
2024-01-17,Wednesday,49.75
2024-01-18,Thursday,44.0
2024-01-19,Friday,27.0
2024-01-20,Saturday,14.75
2024-01-21,Sunday,8.0
2024-01-22,Monday,37.0
2024-01-23,Tuesday,33.0
2024-01-24,Wednesday,34.25
2024-01-25,Thursday,27.25
2024-01-26,Friday,18.25
2024-01-27,Saturday,8.0
2024-01-28,Sunday,7.25
2024-01-29,Monday,38.0
2024-01-30,Tuesday,23.0
2024-01-31,Wednesday,26.5
2024-02-01,Thursday,35.75
2024-02-02,Friday,17.5
2024-02-03,Saturday,6.75
2024-02-04,Sunday,7.5
2024-02-05,Monday,57.5
2024-02-06,Tuesday,29.25
2024-02-07,Wednesday,52.0
2024-02-08,Thursday,26.25
2024-02-09,Friday,13.75
2024-02-10,Saturday,7.25
2024-02-11,Sunday,6.25
2024-02-12,Monday,14.5
2024-02-13,Tuesday,34.0
2024-02-14,Wednesday,37.5
2024-02-15,Thursday,36.75
2024-02-16,Friday,19.0
2024-02-17,Saturday,9.75
2024-02-18,Sunday,9.75
2024-02-19,Monday,37.25
2024-02-20,Tuesday,27.75
2024-02-21,Wednesday,22.25
2024-02-22,Thursday,22.0
2024-02-23,Friday,21.0
2024-02-24,Saturday,7.5
2024-02-25,Sunday,20.0
2024-02-26,Monday,5.75
2024-02-27,Tuesday,6.75
2024-02-28,Wednesday,7.0
2024-02-29,Thursday,6.0
2024-03-01,Friday,7.25
2024-03-02,Saturday,7.25
2024-03-03,Sunday,7.5
2024-03-04,Monday,22.25
2024-03-05,Tuesday,22.5
2024-03-06,Wednesday,36.0
2024-03-07,Thursday,18.0
2024-03-08,Friday,6.5
2024-03-09,Saturday,7.25
2024-03-10,Sunday,13.5
2024-03-11,Monday,8.75
2024-03-12,Tuesday,35.75
2024-03-13,Wednesday,21.5
2024-03-14,Thursday,30.25
2024-03-15,Friday,21.0
2024-03-16,Saturday,9.5
2024-03-17,Sunday,0.0
2024-03-18,Monday,6.0
2024-03-19,Tuesday,21.5
2024-03-20,Wednesday,18.25
2024-03-21,Thursday,15.0
2024-03-22,Friday,26.0
2024-03-23,Saturday,0.0
2024-03-24,Sunday,11.75
2024-03-25,Monday,8.75
2024-03-26,Tuesday,8.25
2024-03-27,Wednesday,12.0
2024-03-28,Thursday,21.75
2024-03-29,Friday,17.25
2024-03-30,Saturday,0.0
2024-03-31,Sunday,0.0
2024-01-01,Monday,0.0
2024-01-02,Tuesday,7.75
2024-01-03,Wednesday,27.25
2024-01-04,Thursday,33.25
2024-01-05,Friday,7.75
2024-01-06,Saturday,9.0
2024-01-07,Sunday,0.0
2024-01-08,Monday,11.25
2024-01-09,Tuesday,26.0
2024-01-10,Wednesday,20.25
2024-01-11,Thursday,11.25
2024-01-12,Friday,17.75
2024-01-13,Saturday,14.0
2024-01-14,Sunday,9.25
2024-01-15,Monday,19.5
2024-01-16,Tuesday,31.0
2024-01-17,Wednesday,30.5
2024-01-18,Thursday,36.5
2024-01-19,Friday,21.5
2024-01-20,Saturday,0.0
2024-01-21,Sunday,0.0
2024-01-22,Monday,12.5
2024-01-23,Tuesday,30.0
2024-01-24,Wednesday,31.25
2024-01-25,Thursday,40.75
2024-01-26,Friday,14.75
2024-01-27,Saturday,0.0
2024-01-28,Sunday,0.0
2024-01-29,Monday,17.5
2024-01-30,Tuesday,7.0
2024-01-31,Wednesday,0.0
2024-02-01,Thursday,37.5
2024-02-02,Friday,3.25
2024-02-03,Saturday,19.25
2024-02-04,Sunday,12.0
2024-02-05,Monday,23.5
2024-02-06,Tuesday,32.25
2024-02-07,Wednesday,42.25
2024-02-08,Thursday,5.0
2024-02-09,Friday,19.75
2024-02-10,Saturday,0.0
2024-02-11,Sunday,0.0
2024-02-12,Monday,0.0
2024-02-13,Tuesday,17.5
2024-02-14,Wednesday,25.25
2024-02-15,Thursday,26.5
2024-02-16,Friday,0.0
2024-02-17,Saturday,0.0
2024-02-18,Sunday,0.0
2024-02-19,Monday,1.0
2024-02-20,Tuesday,13.5
2024-02-21,Wednesday,14.25
2024-02-22,Thursday,0.0
2024-02-23,Friday,0.0
2024-02-24,Saturday,0.0
2024-02-25,Sunday,0.0
2024-02-26,Monday,14.25
2024-02-27,Tuesday,12.25
2024-02-28,Wednesday,13.0
2024-02-29,Thursday,0.0
2024-03-01,Friday,0.0
2024-03-02,Saturday,0.0
2024-03-03,Sunday,13.0
2024-03-04,Monday,7.5
2024-03-05,Tuesday,21.5
2024-03-06,Wednesday,34.0
2024-03-07,Thursday,23.0
2024-03-08,Friday,5.25
2024-03-09,Saturday,0.0
2024-03-10,Sunday,8.75
2024-03-11,Monday,5.0
2024-03-12,Tuesday,28.25
2024-03-13,Wednesday,11.25
2024-03-14,Thursday,12.0
2024-03-15,Friday,0.0
2024-03-16,Saturday,0.0
2024-03-17,Sunday,0.0
2024-03-18,Monday,9.5
2024-03-19,Tuesday,19.0
2024-03-20,Wednesday,20.25
2024-03-21,Thursday,11.25
2024-03-22,Friday,10.75
2024-03-23,Saturday,0.0
2024-03-24,Sunday,9.75
2024-03-25,Monday,15.75
2024-03-26,Tuesday,18.75
2024-03-27,Wednesday,5.75
2024-03-28,Thursday,12.75
2024-03-29,Friday,9.0
2024-03-30,Saturday,13.75
2024-03-31,Sunday,0.0
2024-01-01,Monday,5.5
2024-01-02,Tuesday,9.0
2024-01-03,Wednesday,5.5
2024-01-04,Thursday,1.75
2024-01-05,Friday,0.0
2024-01-06,Saturday,3.75
2024-01-07,Sunday,13.0
2024-01-08,Monday,2.25
2024-01-09,Tuesday,7.5
2024-01-10,Wednesday,5.5
2024-01-11,Thursday,9.5
2024-01-12,Friday,13.0
2024-01-13,Saturday,22.75
2024-01-14,Sunday,2.25
2024-01-15,Monday,7.5
2024-01-16,Tuesday,0.0
2024-01-17,Wednesday,2.5
2024-01-18,Thursday,4.5
2024-01-19,Friday,11.5
2024-01-20,Saturday,13.25
2024-01-21,Sunday,0.0
2024-01-22,Monday,7.5
2024-01-23,Tuesday,25.0
2024-01-24,Wednesday,22.25
2024-01-25,Thursday,30.0
2024-01-26,Friday,35.5
2024-01-27,Saturday,20.5
2024-01-28,Sunday,17.5
2024-01-29,Monday,10.5
2024-01-30,Tuesday,21.0
2024-01-31,Wednesday,9.25
2024-02-01,Thursday,0.5
2024-02-02,Friday,5.5
2024-02-03,Saturday,22.0
2024-02-04,Sunday,11.25
2024-02-05,Monday,0.0
2024-02-06,Tuesday,22.75
2024-02-07,Wednesday,15.0
2024-02-08,Thursday,29.75
2024-02-09,Friday,20.0
2024-02-10,Saturday,10.5
2024-02-11,Sunday,20.75
2024-02-12,Monday,2.25
2024-02-13,Tuesday,20.0
2024-02-14,Wednesday,7.25
2024-02-15,Thursday,10.5
2024-02-16,Friday,15.75
2024-02-17,Saturday,34.25
2024-02-18,Sunday,23.5
2024-02-19,Monday,11.0
2024-02-20,Tuesday,12.5
2024-02-21,Wednesday,13.5
2024-02-22,Thursday,27.5
2024-02-23,Friday,7.5
2024-02-24,Saturday,10.5
2024-02-25,Sunday,12.5
2024-02-26,Monday,15.0
2024-02-27,Tuesday,28.25
2024-02-28,Wednesday,7.5
2024-02-29,Thursday,18.75
2024-03-01,Friday,15.0
2024-03-02,Saturday,17.5
2024-03-03,Sunday,26.0
2024-03-04,Monday,2.0
2024-03-05,Tuesday,23.0
2024-03-06,Wednesday,17.0
2024-03-07,Thursday,29.75
2024-03-08,Friday,17.25
2024-03-09,Saturday,17.25
2024-03-10,Sunday,11.0
2024-03-11,Monday,14.75
2024-03-12,Tuesday,15.75
2024-03-13,Wednesday,2.25
2024-03-14,Thursday,23.5
2024-03-15,Friday,24.25
2024-03-16,Saturday,28.5
2024-03-17,Sunday,31.25
2024-03-18,Monday,5.5
2024-03-19,Tuesday,11.0
2024-03-20,Wednesday,7.0
2024-03-21,Thursday,5.5
2024-03-22,Friday,13.0
2024-03-23,Saturday,31.75
2024-03-24,Sunday,15.5
2024-03-25,Monday,4.25
2024-03-26,Tuesday,0.0
2024-03-27,Wednesday,0.0
2024-03-28,Thursday,5.5
2024-03-29,Friday,7.75
2024-03-30,Saturday,22.75
2024-03-31,Sunday,5.75
2024-01-01,Monday,25.0
2024-01-02,Tuesday,39.0
2024-01-03,Wednesday,46.0
2024-01-04,Thursday,52.75
2024-01-05,Friday,45.5
2024-01-06,Saturday,45.25
2024-01-07,Sunday,39.0
2024-01-08,Monday,34.5
2024-01-09,Tuesday,39.25
2024-01-10,Wednesday,39.0
2024-01-11,Thursday,45.0
2024-01-12,Friday,45.5
2024-01-13,Saturday,46.5
2024-01-14,Sunday,39.0
2024-01-15,Monday,27.0
2024-01-16,Tuesday,36.25
2024-01-17,Wednesday,52.25
2024-01-18,Thursday,44.0
2024-01-19,Friday,78.5
2024-01-20,Saturday,105.5
2024-01-21,Sunday,117.0
2024-01-22,Monday,70.5
2024-01-23,Tuesday,79.5
2024-01-24,Wednesday,75.25
2024-01-25,Thursday,67.5
2024-01-26,Friday,73.5
2024-01-27,Saturday,86.25
2024-01-28,Sunday,68.75
2024-01-29,Monday,52.25
2024-01-30,Tuesday,89.0
2024-01-31,Wednesday,83.5
2024-02-01,Thursday,82.5
